772501852118278144	N
772506690197553153	N
772506009118072832	NONE
772077411575926784	N
772043139934785536	P
772042621137084416	NONE
772042482930556928	NONE
772042274150686720	N
772028149056012289	NONE
772079720821301249	NONE
772057480545304576	N
772057092568018944	P
772082514127155201	NONE
772081347032743936	P
772076047651266561	NONE
772075430220267521	NONE
772073514333536256	P
772073446150959104	P
772072462347563008	NONE
772518244783689728	N
772515729686003712	P
772376382995300352	P
772374341078089728	NONE
772521392331972608	N
772508582923337729	P
772522938327334912	NONE
772522421911973889	NONE
772530090639028224	NONE
772529108324614144	N
772529107896786945	N
772528762055516160	N
772528063313809409	NONE
772393816129171457	P
772393100069236736	NONE
772390584610852864	NONE
772537325305946113	N
772537259895775232	NONE
772536359475085312	NONE
772533013926338562	N
772532822087204864	NONE
772535014483435520	P
772534279876317184	P
772538176930021376	NONE
772475367416328192	P
772474830620860416	NONE
772474018490359808	NONE
772473785995894784	N
772440552252014592	N
772438627817316352	P
772438625594335232	P
772438256814288897	N
772438255241428992	P
772470337720246272	NONE
772469895443415040	P
772475610295926785	NONE
772466616730779649	NONE
772469006678781952	P
772468330548621314	NONE
772449022913241088	NONE
772447973469020160	NONE
772472831703650304	NONE
772472781657300992	NONE
772490608887885824	NONE
772489992442642432	NONE
772485219454705665	NONE
772481214385098752	N
771432153376821248	NONE
771431910073655296	NONE
771353723750780929	P
771353588551544832	NONE
771431409340809217	N
771431380676911104	NONE
771430995220426752	N
771430164869836801	NONE
771349277226438656	N
771408825958199296	N
771407533936345089	NONE
771407412096008192	NONE
771425460140052480	N
771425122032951296	NONE
771422610076864512	N
771450529910226944	NONE
771449430276993024	P
771422471849467905	NONE
771422391499104256	NONE
771422152654553088	NONE
771421649254096896	NONE
771421546502057984	NONE
771402790639919104	NONE
771346235420712960	NONE
771345696775700480	NONE
771383740870393856	N
771382571150241792	NONE
771435157534470144	NONE
771434313615306752	P
771410818453864449	N
771413397707587584	NONE
771415864780390400	N
771415727085592578	P
771436006532874241	N
771387396202037248	P
771387135538696193	NONE
771386705182134274	N
771357889969680386	P
771357785602793472	NONE
771379905661632512	NONE
771400212522893312	NONE
771377681422249985	N
771376793316196352	NONE
771376546762326016	N
771429919855349761	NONE
771429758731186176	NONE
771429757120643072	N
771428301340573697	P
771428188400615424	NONE
771458353302237184	P
771457456035823620	P
771457153429344257	N
771463356091858944	NONE
771461470970384384	P
771461270063243268	NONE
771452078183030784	NONE
771454404763549696	N
771455113990922241	N
771454773774147585	N
771448894861545474	N
771447900689891328	NONE
771471978154827776	NONE
771471745870102528	N
771471675124813824	NONE
771471627628515328	NONE
771474472972980224	NONE
771480890627219456	N
771480876102320129	N
771272203119816704	NONE
771272065445990400	P
771271592437551105	NONE
771271274500911104	N
771343779894849540	NONE
771342251289153536	NONE
771342004303306754	P
771320898418794496	NONE
771320208585809921	P
771319376414998528	NONE
771319189747429376	NONE
771318840949178368	P
771318242707120128	NONE
771318195944914945	NONE
771318170435084288	N
771318036364140545	NONE
771317120676208640	N
771339452547473410	NONE
771337102860619776	NONE
771336990818205700	NONE
771341780843372545	N
771341375040356352	P
771341281410838528	NONE
771340769575796740	N
771335562603134976	NONE
771334025789177861	NONE
771345090199556102	NONE
771345083270590464	P
771388920739364865	NONE
771355957360201728	N
771355823381573632	N
771354989490999296	N
771354889918218240	P
771354860667146240	NONE
771333261494722560	N
771332814763618304	NONE
771332534118514689	NONE
771366862357692416	NONE
771365359366578176	NONE
771370241091776513	NONE
771364639158525952	NONE
771363212277186560	NONE
771361422685134848	NONE
771360851894960128	NONE
771360730960498688	NONE
771390674222641153	N
771135602884505602	P
771135475885244418	NONE
771134971746459648	N
771206429445238784	NONE
771295248760840192	NONE
771294298931421184	NONE
771294072715771904	NONE
771292693175689216	NONE
771305040585879552	NONE
771304426598387712	NONE
771303902650085377	NONE
771303869896728577	P
771303653579841536	NONE
771323012431872000	N
771309321242095617	NONE
771309160835063808	P
771308729211813890	NONE
771308145771773952	NONE
771308087344889857	N
771302670078451712	NONE
771301350785290240	NONE
771300591142375424	NONE
771300315786338304	NONE
771312071371739136	NONE
771311444457431040	NONE
771311339406897152	N
771310015214784512	P
771327547766345728	N
771327062766448645	NONE
771326440751009792	NONE
771330096980516864	N
771329837894135810	N
771120362830594048	NONE
771119282407219201	NONE
771119164362780677	P
771138957606281217	NONE
771138859044339712	N
771137903812550656	NONE
771253488269484032	N
771253031522361344	NONE
771252286915878912	P
771252022687309824	N
771251965019852806	P
771251376546390017	P
771250536171446272	P
771250195325591552	N
771765617653325825	NONE
771765026562637824	N
771764459006201856	P
771757934422396928	NONE
771757679001870336	N
771761247754842112	NONE
771763975595909121	P
771754881514369024	N
771656948475236356	P
771654442198241281	N
771654387500396545	N
771654375135518720	N
771715764122517504	NONE
771715454075277313	N
771716656473186304	N
771713002148073473	NONE
771712765593608193	P
771710088847495168	N
771709522817744896	P
771710667682410497	P
771737892884480001	P
771653432532807680	N
771651742081490950	NONE
771650681757274112	NONE
771784577924927488	NONE
771783809129967617	N
771783795909484544	P
771792461127622656	NONE
771791887900565508	P
771791798251429888	NONE
771791010104049664	NONE
771795379956383745	NONE
771789930569891840	NONE
771788808375402496	P
771786345165496321	P
771797672814583809	NONE
771797553159499776	NONE
771797062597902336	NONE
771671814338514948	NONE
771671098534395904	P
771669080470200320	NONE
771775354671357952	NONE
771775202229383168	P
771770878564638720	NONE
771781500350201857	P
771780938347020289	N
771778060228190208	N
771779107210264577	NONE
771782933451509760	NONE
771687680023363585	P
771686450895187968	NONE
771730880947712000	NONE
771730088723353600	NONE
771733250654007296	P
771733231112708096	N
771736766428708864	NONE
771735580908654592	NONE
771735113994502144	NONE
771727311355994112	P
771731474387263488	N
771723714253774849	P
771723585505329152	NONE
771752935369965568	NONE
771494127334719488	NONE
771559843211595776	NONE
771626643257368576	NONE
771626438134943745	NONE
771625766522003456	P
771625513466986496	N
771624748929331201	NONE
771622172351602688	P
771469649905127425	N
771469353325854720	NONE
771469157128871938	N
771468980796227584	P
771468893584027652	N
771641184145903616	P
771611128837185536	N
771610799185944576	NONE
771608786284912641	NONE
771645422167220225	NONE
771645024584896513	NONE
771644652814348288	N
771644494940819456	NONE
771643744600809472	P
771643077270188032	P
771641451222487040	NONE
771631924133498880	NONE
771630379274874880	P
771629087852855296	N
771627153033080832	NONE
771605640930177024	NONE
771603783985922050	N
771603172796149760	P
771602788346245121	P
771602329560756224	NONE
771614140070703105	P
771613287913955328	NONE
771612552212025344	NONE
771619929762123776	N
771619662803066882	NONE
771646084732956672	N
771806795237060608	NONE
771806058176184320	P
771805845193719809	NONE
771809957029306368	NONE
771809938171723776	NONE
771804726631464960	NONE
771810885438431236	P
771801773472358400	NONE
771801538310307840	N
771801482647728128	P
771800549087928324	N
771813436430938113	NONE
771705981277507584	N
771704551841865728	NONE
771696509729595392	N
771689584052895744	P
771684839636566016	P
771684320402636804	N
771682761543413760	NONE
771702852033052672	N
771694214707081217	NONE
771692916565762048	NONE
771483838908395521	P
771483712521396229	N
771508327511683072	P
771505945386094592	NONE
771499228271083521	NONE
771503051731505152	NONE
771497464943837184	P
771497337260797953	NONE
771681004520112128	P
771746617166815232	NONE
771746183387680773	NONE
771745446180057089	N
771744808289394689	NONE
771744449193992193	NONE
771750846698840068	NONE
771748984784314369	NONE
771739525919936512	N
771482382536933376	N
771481703869247492	P
771525398756749312	NONE
771516482920542208	N
771818323378003972	N
771877567175483396	NONE
771891717909938176	NONE
771819815354847232	NONE
771867354569531393	P
771860256490151936	N
771886497687543808	P
771866009472999424	P
771865512246702080	NONE
771865231182168064	P
771861112644046848	NONE
771859162196238336	NONE
771835643320233984	NONE
771839367937716224	N
771837429473021952	NONE
771836578465476608	P
771885164502843392	NONE
771903512305360896	NONE
771903366322647040	NONE
771822537403531265	NONE
771824792534183936	NONE
771831736766492673	N
771855257190141952	NONE
771855216622891008	NONE
771854923835273216	N
771856972824150016	NONE
771856884009672704	NONE
771828915472039936	N
771916212192284673	N
771910717217923072	NONE
771814701454004226	NONE
771853316234043392	P
771850313829613568	NONE
771849655059636224	NONE
771849086970527744	NONE
771847176544747522	P
771871295478923264	N
771870167957704704	P
771845828134760448	N
771845785143173120	NONE
771845426244947968	NONE
771844261365121024	N
772740693542440960	NONE
772740504551297024	N
772893050913841156	P
772891871588782089	NONE
772891601840566272	NONE
772891377017446401	P
772891074889121792	NONE
772890992299171840	NONE
772886241432010752	NONE
772886102772416512	NONE
772893899673178112	N
772897526831779840	P
772896139091841024	N
772896079943786496	NONE
772895418413903872	NONE
772889655100469250	NONE
772889574141984769	NONE
772770942523146240	NONE
772769158375301120	N
772758252002144257	N
772758218829361152	NONE
772757220433985536	N
772756074768240640	N
772755829141286912	P
772838025923616773	NONE
772831745041457152	NONE
772830607416107008	N
772830495906336768	P
772832679129645056	N
772832418197827584	NONE
772836536962453504	P
772826477788270592	N
772825676793589760	NONE
772825430109908992	P
772825365769285632	NONE
772828002610716672	NONE
772826813261307904	NONE
772848455429529601	N
772847247444893697	NONE
772846855088726016	P
772846773131939840	N
772841667955138560	N
772851847681961985	NONE
772844652634529792	NONE
772850133574778885	N
772869090578931712	NONE
772869049780957184	P
772840400373608448	NONE
772840393167802369	NONE
772828909851254784	NONE
772879040965378052	N
772884229705363456	P
772883514182209536	NONE
772883194668584960	N
772882913696313345	NONE
772882421607956480	NONE
772881721457045504	NONE
772876621606952961	NONE
772880457214091265	N
772871902134169601	NONE
772871475858698240	NONE
772870919190671364	P
772870809945829376	NONE
772773420941574144	N
772865220859625472	P
772864972384796672	P
772864851626590208	NONE
772864731682070528	NONE
772866446661652480	NONE
772865843285852160	P
772868520749203456	NONE
772867745574690817	P
772862172452024324	N
772859071380807680	NONE
772861685619159041	P
772857506045493248	NONE
772885161855881216	NONE
772856435390550016	NONE
772759135150538757	N
772786216450215936	P
772786055787474944	P
772787650440888320	P
772789927478198272	NONE
772789016529932292	NONE
772792785174990848	N
772792434073956352	NONE
772792232164360192	NONE
772783199076413440	NONE
772782592798167040	N
772808105243635712	NONE
772781751127142400	NONE
772781174544601088	NONE
772780326510850048	P
772780156867977220	NONE
772810067217383428	NONE
772809369817874432	NONE
772743952638312448	NONE
772811485860995074	NONE
772810764579115009	NONE
772815448954040320	NONE
772814898980069376	NONE
772819338327883776	P
772818834914963456	N
772817931558350848	NONE
772817756085424128	NONE
772819990697353216	NONE
772812974046216193	NONE
772812657468604416	P
772839996520882176	NONE
772800719342665728	N
772776938486263808	NONE
772776679215423488	N
772776527629021184	P
772806545105162240	NONE
772798011483258880	NONE
772797821665804290	NONE
772797612994990080	NONE
772802790733254656	NONE
772799870004518912	N
772799393896562688	N
772798611541397504	NONE
772804403598397440	N
772803759160365056	P
772823507063439360	NONE
772796181441343488	NONE
772795286599168000	NONE
772795093698895872	NONE
772677550908792832	NONE
772676961558724608	NONE
772688348796321792	NONE
772754228108468224	N
772754022159843328	NONE
772737731508199424	NONE
772736659469262848	P
772736357240307712	NONE
772736337057284096	NONE
772735935842836480	P
772734612808331264	NONE
772762588778209280	NONE
772762310456803328	NONE
772762268211830784	NONE
772761998098624512	N
772761939168600066	NONE
772722912205893632	P
772721958379261952	N
772720454398279680	NONE
772749298152996864	P
772749297280516096	NONE
772747694448181248	NONE
772747585773789184	NONE
772778345159352320	NONE
772751406868692992	N
772750667681296386	P
772765788797300736	NONE
772765455677329408	NONE
772625403118751753	N
772604126895169536	N
772602798617812992	P
772576633467305984	P
772571771266555904	NONE
772599969052233729	NONE
772599319006502912	P
772571610515705856	NONE
772570419408830464	N
772667424315416580	N
772645340893831168	N
772673447155666944	P
772551192815734784	N
772557477904809984	NONE
772562884010401792	NONE
772562047338999808	NONE
772561977919021056	P
772561965575274496	NONE
772561727108112384	N
772559486452105217	N
772558378304495616	N
772558065375801348	NONE
772563766210854912	N
772563510136111105	NONE
772565582201905152	NONE
772561178082025472	NONE
772560707032342529	NONE
772559951822778372	P
772567673528061952	N
772538618028158976	NONE
772653806949638145	NONE
772658610296020992	NONE
772594294804938752	NONE
772594207823425536	N
772596760602697728	NONE
772574870861385728	NONE
772574582599458820	NONE
772573998026747908	N
772583845292040192	NONE
772606289784500224	N
772728478483570688	NONE
772725410475933696	NONE
772724832886788096	NONE
772712841635823617	NONE
772711926564618240	NONE
772711354885148672	P
772710409996492800	P
772696118316720128	P
772692508476407808	P
772703386768642052	NONE
772703203527983104	NEU
772701927192887296	NONE
772701900303114240	N
772698265779339264	P
772698156123447296	NONE
772709694469185536	NONE
772708774247358464	N
772708734229422080	NONE
772705685788319744	NONE
772705575411019776	NONE
772705382531735552	P
772733720252022784	P
772733647208214529	N
772730476314460160	P
772718588499226624	P
772718540776431617	NONE
772716470321152000	NONE
772691471476592640	P
772586104939810816	P
772584982657298433	NONE
772584899140259847	N
772638607026913281	NONE
772579760484544514	N
772579678225829888	NONE
772579639541784576	N
772592968549138432	NONE
772581397882077186	NONE
772592206066647040	NONE
772592038114189316	P
772445363492032512	NONE
772444431291121664	NONE
772443416257060864	N
772418792983068672	NONE
772404168002768896	NONE
772403679521546244	NONE
772403491797143553	NONE
772402420727029760	NONE
772446169247154176	NONE
772417038589501444	NONE
772416801154236416	NONE
772416369723924480	NONE
772415823344463872	N
772431318470758401	P
772923565536604160	P
772964970845921280	NONE
772964883084247040	NONE
772965124466417665	N
772916819187335169	NONE
773017323829661696	N
773035883704508416	P
772940864733777920	NONE
772940209801531396	P
772918748089057280	NONE
772918636394799104	NONE
772918438863986688	NONE
772917959006314496	N
772931783549652994	N
772938385581281280	N
772937862018891777	N
772934847660695556	NONE
772934706979569668	P
772937357439954944	N
772936649709944832	NONE
772958580731510784	NONE
772934153880961024	NONE
772907042843529217	NONE
772906407138103298	P
772905982875885568	P
772905777220685824	NONE
772946679033200640	P
772952959982395392	N
772952864964677633	N
772953796481847296	NONE
772957843951644672	P
772956652811251712	P
772955642948620288	N
772920512565698560	NONE
772920390108737541	N
772994853726715905	NONE
772991567405649920	NONE
772909095653412868	NONE
772982560301481984	P
772961202037223426	NONE
772921590556295168	N
772977734519758852	NONE
772978568792043520	NONE
772902392719343616	NONE
772901995975995392	NONE
772901590084751360	NEU
772900989271695360	N
772900799194210304	NONE
772912627391533056	N
772926881054199809	N
772914264248115200	NONE
772913603766812672	NONE
772941317177565184	NONE
772916003118391296	NONE
772915894129463300	NONE
772907394498166784	N
772911658788384769	P
772910885429972992	P
772910784649293828	N
772910590146863104	NONE
772903152882421760	NONE
772929609809666048	NONE
772928495555141632	NONE
772904286070210561	N
772904194768535553	N
772930294890594304	NONE
772929928027340801	P
771984863868190720	P
771983315888906240	N
771982780779597824	N
771982634440417281	P
771981150516576256	NONE
771980983772078080	N
771978674283438080	NONE
771976604469821440	N
771976420797145089	NONE
771971626128769024	P
772008749590609920	NONE
772008186048045056	NONE
772007790630043648	N
772012555988570112	P
772010906062585856	NONE
772010418692907008	NONE
772024898864701440	N
771994610201657345	N
771979159216201728	NONE
772062658019389440	NONE
772061048929193984	NONE
772060097178693632	NONE
772135006298841088	NONE
772141337890189312	NONE
772141114270814209	P
772141000223559680	NONE
772140797802217473	P
772134679231270912	NONE
772143746913886209	NONE
772142576879144960	NONE
772142531056439296	P
772138690277675008	NONE
772130713164480512	NONE
772016852990058496	N
772016749319421952	N
772015613795508224	NONE
772013961151668224	NONE
772013909062590464	P
772090640465268736	NONE
772088829540982784	NONE
772088804215754753	NONE
772096361277816834	NONE
772095325687386112	NONE
772095079225892864	NONE
772094822886862848	NONE
772091912757121024	NONE
772098586251259904	N
772097130903269376	NONE
772088536048820225	NONE
772085437376716800	N
772099602774388736	N
772070326222065664	NONE
772046714752630785	NONE
772045561662939136	NONE
772045164651147264	P
772067316376997888	N
772067075615494146	NONE
772066425120886788	NEU
771954032307007489	P
771951016656904193	NONE
772063910098767872	NONE
772023132437831681	N
772022658657550336	P
772019639928889344	N
771992848484925440	NONE
771992353322270720	NONE
771991085224779777	NONE
771969453311557632	NONE
772069883475529728	NONE
772069835526303744	NONE
772069487038308352	NONE
772038465903005696	N
772036911632359425	N
772036868191952896	P
772036245904039936	NONE
772167534896418816	NONE
772166536647831552	NONE
772166415625363457	NONE
772170339887480832	P
772173633578033153	NONE
772173391675752448	P
772173268979777537	NONE
772173231872700416	P
772172330231533568	NONE
772190831944069120	N
772190166081568768	NEU
772166150541217792	NONE
772005473495179264	P
772005193802194944	NONE
772004263681789952	P
772002628402372608	NONE
772002359539015680	P
772001585593454592	NONE
772001442701926400	NONE
772128471271235584	NONE
772128135148109824	N
772121850528821248	N
772121014436302848	NONE
772123134778601472	NONE
772130604485844992	NONE
772032788614750208	NONE
772030886892212224	P
772157223271366656	NONE
772148468429295616	NONE
772152685810233344	NONE
772151845825437696	NONE
772151722466836480	NONE
772146926498226177	N
772156412466237440	NONE
772155261071089664	N
772154965578178561	NEU
772154844907970560	P
772160166036967427	NEU
772159618210492422	N
772159120136925185	P
772158933087686656	P
772050821018181632	NONE
772050180610912257	N
772103482103005184	NONE
772103242792722433	NONE
772102660598235136	NONE
772108050555633665	N
772107361234382848	N
772106606263857152	N
772108193711423488	NONE
772111444007608320	NEU
772110693646598145	NONE
772114940823994368	NONE
771936392767234048	P
771945843209502720	NONE
771964043041144833	P
771963476315148288	P
771960452410662912	NONE
771817098901192704	NONE
771816453075001344	P
771815824294285312	NONE
771834363533221890	NONE
771833405797523460	NONE
771841316321984516	N
771841060620369920	P
771827379543027713	P
771826149223649280	NONE
771841749060820992	NEU
771824138847526913	P
771823093232775168	NONE
771828142432399361	NONE
771843252462948352	N
771672776985849856	P
771660036409954304	N
771657998796066817	NONE
771691228870152192	P
771690634293997568	N
771665156027756544	N
771662789446242304	N
771677321321406465	N
771676159985803264	NONE
771675615305015300	P
771635438247288833	NONE
771647799607697408	NONE
771662428513767427	NONE
771662144848879616	N
771692618996707328	N
772216024083075076	NONE
772215309327593472	N
772215081383890944	N
772177209410854912	P
772176594370781184	N
772200231396147201	NONE
772194616993013760	NONE
772194610420547584	P
772194188964290560	P
772214616273354763	NONE
772214383011303424	NONE
772213836317396992	NONE
772213826020315137	N
772213425560752129	NONE
772213347919986693	NONE
772213096026927105	P
772206511980421125	NONE
772206451938975744	P
772226516008706048	N
772226489521700864	NONE
772255511492325376	NONE
772251639944245249	NONE
772280849039368192	NONE
772278466989420544	NONE
772185409791066113	NONE
772184504890982400	NONE
772183891029463042	NONE
772183697512603648	N
772182402844225537	N
772182200972443648	P
772181922588033024	NONE
772240308226621440	NONE
772240263809032192	N
772242063329026048	N
772241489497886720	N
772224727314206720	NONE
772224614369984512	NONE
772195615291871236	NONE
772185764952170496	N
772218594381930496	N
772217924803239936	P
772217443464933376	NONE
772228780890947585	N
772229593386323972	NONE
772212479397167104	P
772285877884116993	NONE
772231557004292096	P
772231281857982464	N
772367731635195904	P
772366664272863232	P
772358462110048256	NONE
772358156555055104	NONE
772357630689939460	N
772357336073637888	NONE
772357229198663680	P
772331738655821824	NONE
772330939917664256	NONE
772353424880967680	NONE
772352474283929601	NONE
772386518807764992	NONE
772385321434636288	NONE
772384878017085440	NONE
772384856655486977	N
772384659321786369	N
772371589564366848	P
772321091238834176	NONE
772301584009093120	N
772337488488693761	N
772336948941819905	P
772336789751271424	NONE
772333306226610176	NONE
772326779377815552	NONE
772341305078931456	P
772340784611942400	N
772180794685227009	NONE
772180552396996608	NONE
772192930606026752	N
772220230747774976	NONE
772202571754799104	P
772202401478631424	N
772202095135129600	N
772179507876925440	N
772178133554499584	NONE
772206004679344128	NONE
771489208003362816	P
771496214252716032	P
771496028142960640	NONE
771495020822224896	NONE
771494997845798912	N
771488575359705088	NONE
771466812865253376	NONE
771466804963270661	NONE
771466400221257728	NONE
771467579072344064	N
771110827621507072	NONE
771110803726557185	N
771110465447534593	NONE
771127781388328960	N
771109774888988673	NONE
771109053179232257	N
771108898568830976	NONE
771108777839951873	NONE
771130673646170112	NONE
771129752329547776	NONE
771133665451642881	NONE
771419102904745984	N
771381451933777920	N
771391914910294017	NONE
771395509546278912	NONE
771394999049154560	N
771416543213289472	P
771393354043101184	NONE
771420730563125248	N
771419776258306049	NONE
771419509550903296	NONE
771419486431969280	NONE
771576215735906305	NONE
771572280967049216	P
771601721156001792	N
771125900133994496	NONE
771125112716263424	NONE
771108133271920640	N
771107676067594241	N
771112030258462720	P
771136461668282368	NONE
771121645742325765	N
771107278170755072	P
771106589516455937	NONE
771142341247766528	N
771144682533482496	NONE
771144590917263361	NEU
771144416782348288	NONE
771144088057999360	N
771145551094177792	NONE
771513331970637825	P
771511900500856832	NEU
771247405635252224	N
771105844868030464	NONE
771105092263145472	N
771235873371238400	NONE
771231460283916289	NONE
771284156177416192	N
771283840111345664	NONE
771228528779997184	NONE
771227534880944130	N
771269941706104832	NONE
771268996196802562	N
771268603236667392	P
771225096279040001	NONE
771241035485749249	N
771240369375674368	NONE
771278736339722241	NONE
771278232134057984	P
771277715865493504	N
771276121115688961	NONE
771291972699029505	N
771291609166151680	P
771289402542792704	NONE
771124243622952960	NONE
771123799634960388	NONE
771298827802447872	NONE
771297908096372737	P
771297660909260800	NONE
771296336704573440	NONE
771314053427957760	NONE
771313377637347328	NONE
771286467285028864	NONE
771373639442788352	NONE
771373203470094336	NONE
771372877920755717	P
771372841522659328	P
771359874693402624	NONE
771330372026105856	N
773259596572098560	P
773245508794056705	P
773306050040754176	NONE
773280598500708352	N
773281545616580608	NONE
773280986268332032	NONE
773545957191540736	NONE
773561802240188416	N
773561559578730496	NONE
773556491169193984	P
773557586410995713	NONE
773560468749201408	N
773562705382875137	NEU
773535345786970112	P
773343490646441986	N
773342393575825408	NONE
773513757905588225	NONE
773513633548632065	NONE
773513147143643137	P
773513117506670592	NONE
773512882910879744	NONE
773511775350325248	NONE
773493187105153024	N
773450527891947520	P
773449918342127616	P
773448266667229189	NONE
773447833794076680	NONE
773498693257404416	NONE
773510530975825920	NONE
773495009593139200	P
773494185462824962	NONE
773493720041852928	NONE
773515572504104960	N
773489726145855488	NONE
773440749023166465	NONE
773439070756364288	P
773438146973499392	NEU
773437992518160385	P
773436845262790656	NONE
773526619277430784	N
773526090744754180	P
773506618554220544	NONE
773505827894337536	NONE
773505360200163328	N
773509586343038976	NONE
773507624209874948	NONE
773524437245239296	NONE
773534020760178688	NONE
773533315810856960	NONE
773504980674342912	NONE
773268307965251584	N
773268081242243072	N
773235661293883392	NONE
773235631266865152	N
773235448290373632	NONE
773234685975625728	P
773272058004381696	N
773271992216776705	P
773269900609617920	N
773268824221155328	N
773276610522968064	NONE
773274033152487424	NONE
773266498223759360	NONE
773266468188385280	N
773266179070754816	NONE
773265586340102145	N
773278086347489280	P
773277596754796544	NONE
773258183389351936	NONE
773262211028582400	NONE
773261812162760705	NONE
773237343327223808	NONE
773236911704080385	P
773244021795909632	NONE
773250121844813825	P
773252510274449408	NONE
